Stok Kodu,Stok Adı,Envanter,Birim,Satış Fiyatı 1
86920117,ETİ PUF HİN.CEV.16 G.,470,ADET,"6,00"
8690504017301,ÜLKER ÇUBUK KRAKER 40GR,893,ADET,"6,00"
8698313598844,GOLF LUNGO ANTEP&VANİLYA 105ML,0,ADET,"6,00"
86900478,ETİ CİN PORTAKALLI 25GR,405,ADET,"6,00"
8683508136659,ÜLKER ÇİK.GOFRET N.KARAMEL 30G,0,ADET,"6,00"
8698313598721,GOLF LUNGO KAKAO&VANİLYA 105ML,0,ADET,"6,00"
8690840226177,ÜLKER ONEO DRAJE NANE 14GR,0,ADET,"6,00"
8683508090128,ÜLKER ALPELLA GOFRET 24GR,0,ADET,"6,00"
8682076039799,K.KAPI EŞİK SÜNGERİ,0,ADET,"6,00"
8680678102118,H.AŞÇI ÇÖREK OTU 40GR,0,ADET,"6,00"
8698313598738,GOLF LUNGO ÇİLEK&VANİLYA 105ML,0,ADET,"6,00"
8680202113610,YUVA KOLAY HAMUR 35GR,0,ADET,"6,00"
86938051,SÜTAŞ TEREYAĞI 10GR,0,ADET,"6,00"
8698313598714,GOLF LUNGO VANİLYA 105ML,0,ADET,"6,00"
8690840227709,ÜLKER ONEO SAKIZ KARPUZ 14GR,0,ADET,"6,00"
8690000008971,K.LAVANTA KÜÇÜK KASE,0,ADET,"6,00"
8699878034204,K.KOKUSUZ KARE KÜLLÜK,0,ADET,"6,00"
8694590920606,N.ÇOK BÖLMELİ REÇELLİK,0,ADET,"6,00"
86938044,SÜTAŞ LABNE 20GR,0,ADET,"6,00"
8680678102750,H.AŞÇI NANE 20GR,0,ADET,"6,00"
8690504116639,ÜLKER KANKY MUZLU GOFRET 26GR,0,ADET,"6,00"
8690766142452,ÜLKER CARAMİO FİNGER 7GR,86,ADET,"6,00"
8690766142476,"ÜLKER ÇİKOLATA BİTTER 6,6GR",0,ADET,"6,00"
8680678102453,H.AŞÇI KARBONAT 100GR,0,ADET,"6,25"
8690885200064,DERBY EXTRA JİLET,0,ADET,"6,25"
8690885205410,DERBY EXTRA JİLET,0,ADET,"6,25"
8691426504511,N.BÖLMELİ REÇELLİK SOSLUK,0,ADET,"6,25"
8693741000136,ÇINAR LAVABO AÇ,0,ADET,"6,25"
8690526018720,ETİ WANTED BUMBA BÜYÜK BOY 40G,25,ADET,"6,25"
8691212362578,N.KAYIK TABAK 15CM,0,ADET,"6,25"
8696033184439,GEZER GONDOL KIZ,0,ADET,"6,25"
8697950733403,N.HAMUR KESİCİ 3LÜ,0,ADET,"6,50"
8690632532691,NESTLE DAMAK İNCİ STICK 18GR,100,ADET,"6,50"
8699038076969,N.HER DÖNER KAPAKLI BAH.150CC,0,ADET,"6,50"
8697410472835,K.DOLLY HUNİ NO:4,0,ADET,"6,50"
8699493124663,K.KAPI STOPERİ,0,ADET,"6,50"
8690504108474,ÜLKER KRİSPİ TIRT.KETÇAP 48GR,0,ADET,"6,50"
8680678102309,H.AŞÇI SUSAM 40GR,0,ADET,"6,50"
8690632709895,NESTLE DAMAK GECE STİCK 18GR,0,ADET,"6,50"
8697702980963,SİNANGİL KARBONAT 5*5GR,60,ADET,"6,50"
8691141840000,B.SAKS COTTON ÇORAP,0,ADET,"6,50"
8690515121868,TOPİTOP MÜZİK MEYVELİ 13GR,0,ADET,"6,50"
8682013510039,N.SİLİKON FIRÇA,0,ADET,"6,75"
8690885222196,TOKAİ CAKMAK,0,ADET,"6,75"
8699916740012,ŞENER HELVA 200GR SADE,0,ADET,"6,75"
8692404212206,D.PENSAN İMZA KELEMİ MAVİ,0,ADET,"6,75"
8692404212213,D.PENSAN İMZA KALEMİ SİYAH,0,ADET,"6,75"
8699916740029,ŞENER HELVA 200GR KAKAOLU,0,ADET,"6,75"
8690526615684,ETİ PUF GOLD 20GR,2,ADET,"6,90"
8690292001179,EFSİNA TUZ 750GR,0,ADET,"6,95"
86925082,AROMA KARIŞIK MEYVE NEKTARI 200ML,0,ADET,"6,95"
86903455,AROMA VİŞNE NEKTARI 200ML,0,ADET,"6,95"
86903479,AROMA ŞEFTALİ NEKTARI 200ML,0,ADET,"6,95"
8690766142469,"ÜLKER FIN.Ç.DOL.SÜTLÜ 6,6GR",442,ADET,"7,00"
8690504050063,ÜLKER COCOSTAR SANDİVİÇ 25GR,0,ADET,"7,00"
8690624002126,CHEETOS 3LÜ SET 3*18 54GR,0,ADET,"7,00"
8690767671234,SÜTAŞ AYRAN 175ML,0,ADET,"7,00"
86937801,SÜTAŞ SÜZME PEYNİR 25GR,0,ADET,"7,00"
86925006,ETİ SÜT BURGER MUZLU 35GR,0,ADET,"7,00"
8690637998546,KNORR B.SUSAM 65GR,0,ADET,"7,25"
8680719001776,S.HAZIR YAPIŞKANLI KARMA DEF.K,0,ADET,"7,25"
239,SÜTAŞ BÜYÜME KÜPÜ 40GR,-42,ADET,"7,50"
8690530001343,SELPAK CEP MENTOLLÜ 10LU,599,ADET,"7,50"
8697433850108,"MİKRO KALEM UCU 0,7",332,ADET,"7,50"
130,DANONE DANİNO 35GR,0,ADET,"7,50"
8690632031637,"NESCAFE 3Ü1 ARADA 17,5GR",0,ADET,"7,50"
8690530001336,SELPAK MENDİL SOFT 10AD,351,ADET,"7,50"
8690885222189,TOKAİ ÇAKMAK MANYETÖLÜ,0,ADET,"7,50"
8696150237407,LAYLAYLOM ŞEKER 25GR,0,ADET,"7,50"
8697429710027,TUZUM KAYA TUZU 750GR,0,ADET,"7,50"
900874,SÜNGER RENKLİ,74,ADET,"7,50"
8691857001092,D.ROSE KÖRÜKLÜ VANTUZ POMPA,0,ADET,"7,50"
8690632062730,NESCAFE 3-1 ARADA BOL KAHVELİ,0,ADET,"7,50"
8690840226184,ÜLKER ONEO SAKIZ NANE 14GR,0,ADET,"7,50"
8692971478777,İÇİM FAN SÜT MUZLU 200ML,24,ADET,"7,50"
8692103002313,N.PET BİDON 2LT,0,ADET,"7,50"
8690770322017,PAKMAYA YAŞ MAYA 42GR,204,ADET,"7,50"
8690632062488,NESCAFE 2 Sİ 1 ARADA 10GR,0,ADET,"7,50"
8680678102125,H.AŞÇI HİNDİSTAN CEVİZİ 25GR,0,ADET,"7,50"
8683249000769,YARA BANDI SANTAVİK,249,ADET,"7,50"
8699943241162,BABYTİME MAT GÖV EMZİK 1,0,ADET,"7,50"
6984240170170,"ELEKTRİK BANDI BESTKA 0,13MM*18MM*5YDS",0,ADET,"7,50"
8694587123232,KENT FRESHERS ŞEFTALİ 9GR,0,ADET,"7,50"
8690504057284,ÜLKER KRAKER BADEM 38GR,0,ADET,"7,50"
8697817871019,FRESHMAKER CEP MENDİL 15Lİ,303,ADET,"7,50"
8690840226160,ÜLKER ONEO SAKIZ ÇİLEK 14GR,0,ADET,"7,50"
8680931096628,K.BURAK 3LÜ ÇEREZLİK,0,ADET,"7,50"
8693395015630,D.LÜX NARENCİYE SIKACAĞI,0,ADET,"7,50"
8697950724128,D.COOKE CİPS DOĞRAYICI SOYACAK,0,ADET,"7,50"
8690216120009,S.FATİH MERCAN KURŞUN KALEM,520,ADET,"7,50"
8699436219524,K.PATATES ŞELKİLLENDİRİCİ,0,ADET,"7,50"
8690030012665,K.AKYÜZ 500ML BAKLİYAT KABI,0,ADET,"7,50"
8692418101053,Z.OZMET RAİNBOW TUZLUK,0,ADET,"7,50"
8697512329501,SLEEPY CEP MENDİL 15Lİ,0,ADET,"7,50"
8690504097334,CAFE CROWN SALEP 15GR,0,ADET,"7,50"
8684504130061,BAKRAÇ AYRAN 170ML,0,ADET,"7,50"
8692971478227,İÇİM B.KÜPÜ ÇİLEKLİ 40GR,282,ADET,"7,50"
8683508034566,ÜLKER ALBENİ YAPAY ZEKA DİZAYN 40GR,0,ADET,"7,50"
7622300821784,"MİLKA GOFREE ÇİKOLATALI 28,5GR",0,ADET,"7,50"
8690530001350,SELPAK CEP ÇİÇEK 10LU,205,ADET,"7,50"
8683130066461,A.MAX TWISTER ISLAND MINI 50ML,0,ADET,"7,50"
8682059395041,"BULAK SU 1,5LT",0,ADET,"7,50"
8692971478241,İÇİM B.KÜPÜ KAYISI&ELMALI 40GR,131,ADET,"7,50"
8692971478395,İÇİM B.KÜPÜ BEBE BİSKÜVİLİ 40GR,104,ADET,"7,50"
8690637898563,A.MAX 4KÖŞE VANİLYA 48ML,35,ADET,"7,50"
8698313598745,GOLF TİKİ VİŞNE 30ML,53,ADET,"7,50"
8692404224032,"TÜKENMEZ KALEM KIRMIZI MY-TECH 0,7MM",24,ADET,"7,50"
8692971478210,İÇİM B.KÜPÜ ORMAN MEYVELİ 40GR,266,ADET,"7,50"
8697530912365,ÇAKMAK TOSCOW TAŞLI&MANYETOLU,0,ADET,"7,50"
8697826130954,MANGAL YELPAZE,98,ADET,"7,50"
8683508085612,ÜLKER ALBENİ CAPPUCCİNO 36GR,0,ADET,"7,50"
7592032011855,ELEKTRİK BANDI SİYAH  BERLİN-SEL,58,ADET,"7,50"
8690504095590,"CAFE CROWN SICAK ÇİKOLATA 18,5GR",0,ADET,"7,50"
8680534200033,JİX OJE SİL 70ML,15,ADET,"7,50"
8692404224025,"TÜKENMEZ KALEM SİYAH MY-TECH 0,7MM",30,ADET,"7,50"
8690632062754,NESCAFE 3-1 ARADA FINDIKLI,0,ADET,"7,50"
8692971479118,İÇİM B.KÜPÜ PORTAKAL&GOFRET 40GR,12,ADET,"7,50"
45417665,Ö.URVE DAR MUSLUK UCU,8,ADET,"7,50"
8690526580302,ETİ REMİXX KARAMELLİ 20GR,0,ADET,"7,50"
8690526338927,ETİ REMİXX KAKAOLU 20GR,0,ADET,"7,50"
8692404224018,"TÜKENMEZ KALEM MAVİ MY-TECH 0,7MM",56,ADET,"7,50"
8692971478371,İÇİM B.KÜPÜ MUZLU 40GR,156,ADET,"7,50"
8681378525009,PENTİ SÜPER SOKET SİYAH,0,ADET,"7,75"
8699264833824,PENTİ SÜPER KLT 38/2,0,ADET,"7,75"
8690637998539,KNORR B.TARÇIN 40GR,0,ADET,"7,75"
8691206206000,SAMUR PARLATICI SÜNGER,0,ADET,"7,75"
1234590911470,Ö.DELÜX AÇIK KAĞITLIK,0,ADET,"7,75"
8680829056079,FİNN AYAKKABI SÜNGERİ,0,ADET,"7,75"
8681422351370,PRATİKON MİKA BARDAK 5ADET,0,ADET,"7,75"
8686201605071,BEL LASTİĞİ,0,ADET,"7,75"
8690216500207,D.FATİH SULU BOYA 12Lİ,0,ADET,"7,75"
8698684363584,D.PİANO ÇİZGİLİ DEFTER A4 60-1,0,ADET,"7,75"
8690574950416,"YEDİGÜN MANDALİNA 2,5LT",0,ADET,"7,75"
8699141157029,ŞÖLEN HOPPO SÜTLÜ 40GR,0,ADET,"7,75"
8690632712062,NESTLE NESQUİK SANDVİÇ GOFRET 22GR,0,ADET,"7,75"
8690575868413,TAMEK MS VİŞNE İÇEÇEĞİ 200ML,0,ADET,"7,75"
8690575865214,TAMEK MS KARIŞIK 200ML,0,ADET,"7,75"
86903332,TAMEK MS ŞEFTALİ 200ML,0,ADET,"7,75"
86903325,TAMEK MS KAYISI 200ML,0,ADET,"7,75"
8682744570111,OCAK ÇAKMAĞI KÜÇÜK,0,ADET,"7,75"
8699036671012,KİLİKYA LİMONATA 1LT,0,ADET,"7,95"
8699036674150,KİLİKYA KARADUT 1LT,0,ADET,"7,95"
8699036671630,KİLİKYA VİŞNE 1LT,0,ADET,"7,95"
5449000147042,CAPPY PULLY PORTAKAL 330ML,0,ADET,"7,95"
8694965532038,DEX ISLAK MENDİL SOFT 90AD,0,ADET,"7,95"
8694965532021,DEX ISLAK MENDİL SENS.90AD,0,ADET,"7,95"
TR099,TR099,"-169,295",KG,"7,95"
8690637508738,KNORR ÇABUK NOODLE KÖRİLİ 66GR,0,ADET,"7,95"
8690637508745,KNORR ÇABUK NOODLE ACILI DOMATES 67GR,0,ADET,"7,95"
8690637508752,KNORR ÇABUK NOODLE TAVUK ÇEŞNİ 66GR,0,ADET,"7,95"
8690624102000,LAYS YOG.MEVSİM YEŞ.65GR,0,ADET,"8,00"
8690624200317,DORİTOS NACHO AİLE 85GR,0,ADET,"8,00"
8690504159445,ÜLKER ÇİK.BİSKÜVİLİ 14GR,0,ADET,"8,00"
8690526990835,ETİ SUSAMLI ÇUBUK ZEYTİN 48GR,0,ADET,"8,00"
8690624103427,LAYS FIRINDAN 61GR,0,ADET,"8,00"
8698722148272,D.LİMON ECEM BEBEK,0,ADET,"8,00"
8698782146232,D.LİMON ECEM BEBEK,0,ADET,"8,00"
8682013505516,N.BS GÖBEKLİ KEK KALIBI 6LI,0,ADET,"8,00"
8691707096841,ŞÖLEN BOOMBASTİC FINDIKLI 32GR,0,ADET,"8,00"
8690624101812,RUFFLES KETÇAP AİLE 65GR,0,ADET,"8,00"
8690526096544,ETİ POPKEK GOA 56GR,0,ADET,"8,00"
8690624200300,DORİTOS TACO AİLE 72GR,0,ADET,"8,00"
8690637940668,A.MARAŞ CUP MONO CUP 105ML,0,ADET,"8,00"
8690624100976,LAYS KLASİK AİLE 65GR,0,ADET,"8,00"
8690000002177,K.LAVANTA DEKORLU ÇORBA KASE,0,ADET,"8,00"
8690624101003,LAYS BAHARAT AİLE 65GR,0,ADET,"8,00"
8690504009085,ÜLKER ÇOKOPRENS 30GR,5,ADET,"8,00"
8690624100082,RUFFLES SADE AİLE 65GR,0,ADET,"8,00"
8690624200812,DORİTOS HOT CORN 65GR,0,ADET,"8,00"
8681324002837,SÜTAŞ AYRAN 285ML,0,ADET,"8,00"
8690637998522,KNORR B.TATLI TOZ BİBER 65GR,0,ADET,"8,25"
8532485195442,N.YAKAMOZ 6LI ÇAY KAŞIK,0,ADET,"8,25"
8680829056475,AYAKKABI BOYASI FINN SİYAH 200GR,0,ADET,"8,25"
8532485197477,N.İSTANBUL 6LI ÇAY KAŞIK,0,ADET,"8,25"
8693972250034,S.FATİH PASTEL BOYA 12Lİ,0,ADET,"8,25"
8698684363645,D.PİANO DEFTER ÇİZGİSZ A4 60-0,0,ADET,"8,25"
8696033221257,GEZER TERLİK PATİK ERKEK,0,ADET,"8,25"
8680678102460,H.AŞÇI KEKİK 25GR,0,ADET,"8,50"
8690504156710,ÜLKER ÇİKOLATA ÇİL.BEY.30GR,0,ADET,"8,50"
8680678102767,H.AŞÇI KİNZİ 80GR,0,ADET,"8,50"
8690637998584,KNORR B.KİMYON 65GR,0,ADET,"8,50"
8680678102538,H.AŞÇI NANE 35GR,0,ADET,"8,50"
8699303352378,Ö.URVE PRATİK SERVİS KEVGİRİ,1,ADET,"8,50"
8690710132478,KOSKA HELVA SADE 20GR,0,ADET,"8,50"
8680678109186,H.AŞÇI ZERDAÇAL ÖĞÜTÜLMÜŞ 40GR,0,ADET,"8,50"
ÜLKER ÇİZİ,ÜLKER ÇİZİ ZEYTİNYAĞ & KEKİK 70GR,0,ADET,"8,50"
8697828037527,K.PORSELEN KUPA,0,ADET,"8,50"
8680678102279,H.AŞÇI LİMON TUZU 50GR,0,ADET,"8,75"
8693354005696,DOĞANAY ŞALGAM SUYU 300ML,0,ADET,"8,75"
8693354005689,DOĞANAY  ŞALGAM SUYU ACILI 300ML,0,ADET,"8,75"
8684415588067,"KARDAĞ SU 1,5LT",0,ADET,"8,75"
8699290720020,"KARDAĞ SU 1,5LT",0,ADET,"8,75"
900805,MAĞRUL ADET,-10,ADET,"8,95"
8699943242015,BABYTİME EMZİK SAKLAMA KABI,0,ADET,"8,95"
900843,MAĞRUL ADET,0,ADET,"8,95"
8690245201441,FLOPPY KULAK ÇUBUĞU 100LÜ,0,ADET,"8,95"
8697425883152,D.FLORA LALE SÜPÜRGE,0,ADET,"8,95"
8680678102231,H.AŞÇI KUŞ ÜZÜMÜ 40GR,0,ADET,"8,95"
8680081400023,HAYAT ÇİÇEK TOPRAK 5LT,0,ADET,"8,95"
8690632018966,"NESCAFE 3Ü1 ARADA KARAMEL 17,6GR",0,ADET,"8,95"
8690504116431,ÜLKER SAKLIKÖY MİNİ 110GR,0,ADET,"9,00"
8690632760919,NESTLE 1927 LATTE GOFRET 32GR,0,ADET,"9,00"
8690840054961,ÜLKER NANELİM BONBON KOLA 36GR,0,ADET,"9,00"
8698684373637,"D.PİANO KALEM 0,7 MEKANİK",0,ADET,"9,00"
8697463700312,K.TOMBUL DEKORATİF VAZO,0,ADET,"9,00"
8697410474037,K.MAXEL EKO OTO FIRÇASI,0,ADET,"9,00"
8693867000461,N.MİLENYUM SÜZGEÇ 17CM,0,ADET,"9,00"
8690504079767,ÜLKER DANKEK PÖTİ HAVUCLU 35GR,6,ADET,"9,00"
8690504131014,ÜLKER ÇOKOMEL DEV ORJİNAL 22GR,358,ADET,"9,00"
8691641170003,FKB FİSKAT 30GR,0,ADET,"9,00"
8690526047881,ETİ PETİTO AYICIK 8GR,519,ADET,"9,00"
8680628003823,S.BESLENME BEZİ NC-4109,0,ADET,"9,00"
6909797960570,K.SİYAH PATATES EZİCİ,0,ADET,"9,00"
8690504131021,ÜLKER ÇOKOMEL DEV MUZLU 22GR,340,ADET,"9,00"
8690504049890,ÜLKER COCO STAR CRİSP 20GR,48,ADET,"9,00"
8683190716061,CİNO GERÇEK ÇİKOLATALI PORTAKAL 35 GR,0,ADET,"9,00"
8683148622284,CİNO GERÇEK ÇİKOLATALI KAYISI 35 GR,0,ADET,"9,00"
8690632019970,NESTLE 1927 LATTE GOFRET 30GR,0,ADET,"9,00"
8697722501353,K.ORTA UN ELEĞİ,0,ADET,"9,00"
8690885200743,DERBY TRAŞ KREMİ NORMAL 100GR,0,ADET,"9,25"
8690572773338,TAFT ALKOLSÜZ JÖLE SERT 200ML,0,ADET,"9,25"
8680678102347,H.AŞÇI TATLI TOZ BİBER 40GR,0,ADET,"9,50"
8680678102163,H.AŞÇI KARABİBER 30GR,0,ADET,"9,50"
8691850442052,B.GP BAHAR 16CM DÜZ TABAK,0,ADET,"9,50"
8697405220151,Z.BRONS SAYI ÇUBUĞU,0,ADET,"9,50"
8690504096603,CAFE CROWN BEYAZ ÇİKOL.MOCHA  KÖPÜKLÜ 17GR,0,ADET,"9,50"
8690504095569,CAFE CROWN LATTE KÖPÜKLÜ SÜTLÜ 17GR,0,ADET,"9,50"
8690533754086,ETİ CRAX DAHA ACILI 80GR,0,ADET,"9,50"
8699141013332,ŞÖLEN LUPPO KEK HAVUÇ & TARÇIN 40GR,0,ADET,"9,50"
8690624002911,FRİTOLAY 4LÜ SET 4*18GR 76GR,0,ADET,"9,50"
8680678102330,H.AŞÇI TAVUK BAHARATI 40GR,0,ADET,"9,50"
8690526835594,ETİ CRAX DARK ÇUBUK KRAKER 80GR,0,ADET,"9,50"
8690526808567,ETİ CRAX PATLAYAN CHEDDAR 50GR,0,ADET,"9,50"
8699141013325,ŞÖLEN LUPPO KEK LİMON & HAŞHAŞ 40GR,0,ADET,"9,50"
8681242284261,CANİK FINDIKLI 400GR,0,ADET,"9,75"
8682013510022,Ö.BARONES SİLİKON KA,0,ADET,"9,75"
2019000017947,Ö.BARONES SİLİKON KAŞIK,0,ADET,"9,75"
8681145038169,N.SİLİKON NİHALE BAYKUŞ,0,ADET,"9,75"
86934763,SOBA BANDI,0,ADET,"9,90"
5449000198860,DAMLA SU 1LT,0,ADET,"9,90"
8690579140010,FİLİZ MAKARNA FIRIN 500GR,0,ADET,"9,95"
8690637998492,KNORR B.ZENCEFİL 50GR,0,ADET,"9,95"
8690927198007,DİFAŞ FIRÇA NEW JUNİOR,0,ADET,"9,95"
8690927106002,DİFAŞ FIRÇA CROSS ACTİVE,0,ADET,"9,95"
8690927515224,DİFAŞ FIRÇA NEW COLOR,0,ADET,"9,95"
150820206,PLASTİK ÇAMAŞIR SELE,0,ADET,"9,95"
8690525520101,PINAR LİMONATA 1LT,0,ADET,"9,95"
8696540185035,ARIMAMA MUZLU 125GR,0,ADET,"9,95"
8693855006567,FİRE UP ENERGY DRİNK 250ML,29,ADET,"9,95"
8690927118005,DİFAŞ FIRÇA WHİTE PLUS,0,ADET,"9,95"
5999884034469,HELL ENERJİ İÇECİĞİ 250ML,0,ADET,"9,95"
8690525533101,PINAR LİMONATA 1LT,0,ADET,"9,95"
8697429710201,SALTİ KAYA TUZU 500GR TUZLUKLU,0,ADET,"9,95"
8696540185004,ARIMAMA SADE 125GR,0,ADET,"9,95"
8683130004630,LİPTON TEK DEM 10 ADET,0,ADET,"9,95"
7622210851857,"TİPİTİP KARIŞIK 13,5GR",0,ADET,"9,95"
8697686612157,TATKAT GALETA UNU 200GR,0,ADET,"9,95"
8690637991035,CİF ULTRA HİJYEN %80 ALKOL 200,0,ADET,"9,95"
8690579140485,FİLİZ MAKARNA KALEM 500GR,0,ADET,"9,95"
8690579140454,FİLİZ MAKARNA DİRSEK 500GR,0,ADET,"9,95"
8681451505645,TOYBOX METRE SAKIZ,0,ADET,"9,95"
8680678102378,H.AŞÇI ZENCEFİL 40GR,0,ADET,"9,95"
8699943241254,BABYTİME S.DAM.ŞEF.EMZİK N.1,0,ADET,"9,95"
8681503110445,VİNDEX B.P BÜYÜK 15AD,0,ADET,"9,95"
8681503110438,VİNDEX B.P ORTA 20AD,1.194,ADET,"9,95"
8682495227470,N.İSTANBUL ÇAY KAŞIK 6LI,0,ADET,"9,95"
7622210479525,BUBLİCİOUS KARIŞIK MEYVE 38GR,0,ADET,"9,95"
8682276601024,ASEPTİNE LİMON KOLONYASI 100ML,31,ADET,"9,95"
8690579051934,FİLİZ MAKARNA ERİŞTE 500GR,0,ADET,"9,95"
8690579161190,FİLİZ SEBZELİ BURGU 350GR,0,ADET,"9,95"
8681212064732,BABY TURCO CEP MENDİL 15ADET,0,ADET,"9,95"
8690504107668,ÜLKER İKRAM FRAMBUAZ & VANİLYA 87GR,0,ADET,"9,95"
8680895110569,PAREX MAGİC FİBER SÜNGER,0,ADET,"9,95"
8711000673195,"JACOBS 2İN1 MİX 10,5GR",266,ADET,"9,95"
54032293,CAPPY BUBBLE EJDER 330ML,0,ADET,"9,95"
8683417000508,SAĞRA TADELLE GOFRET YENİ 35GR,0,ADET,"9,95"
8711000551585,JACOBS GOLD 2 GR,221,ADET,"9,95"
8690574000494,FRUKO GAZOZ 1LT,0,ADET,"9,95"
8690632021287,NESTLE ÇİKOLATA KARAMEL 60GR,0,ADET,"9,95"
8690632021263,NESTLE ÇİKOLATA ALTIN KAR.60GR,0,ADET,"9,95"
8696150144026,NAZO PORTAKAL 9GR,0,ADET,"9,95"
8683717470872,KARA SEVDA BOL TUZLU ÇEKİRDEK 85GR,0,ADET,"9,95"
8692404212220,Z.PENSAN İMZA KALEMİ KIRMIZI,0,ADET,"9,95"
8699943241223,BABYTİME SİLİKON DAM.EMZİK N.1,0,ADET,"9,95"
8692311005120,MOR FIÇI LİMON SOSU 750ML,0,ADET,"9,95"
8696150144033,NAZO VİŞNE 9GR,0,ADET,"9,95"
8680678102316,H.AŞÇI TOZ TARÇIN 40GR,0,ADET,"9,95"
8696150144057,NAZO ŞEFTALİ 9GR,0,ADET,"9,95"
8690504003632,ÜLKER BEBE 3TAHILLI&TARÇINLI 172GR,0,ADET,"9,95"
8696150144019,NAZO LİMON 9GR,0,ADET,"9,95"
8692971071718,İÇİM MS KARIŞIK 200ML,0,ADET,"9,95"
5000112666380,DAMLA SU 1LT,0,ADET,"9,95"
8690792014358,MEYSU KAYISI NEKTARI CAM 200ML,0,ADET,"9,95"
8690515525123,JACOBS 3Ü1 ARADA  16GR,301,ADET,"9,95"
8680205472387,İÇİM MS VİŞNE 200ML,77,ADET,"9,95"
8691395001059,KINIK SADE SODA 6*200ML,0,ADET,"9,95"
8682974006213,GOLD POWER ENERJİ İÇECEĞİ 250ML,797,ADET,"9,95"
8690632018010,NESTLE ÇITIR GOFRET 18GR,30,ADET,"9,95"
8682955185593,POWER BOUL ENERJİ İÇECEĞİ 250ML,70,ADET,"9,95"
8690525022131,"PINAR SU SPORCU ŞİŞE 0,75LT",0,ADET,"9,95"
8699971791561,PAREX OLUKLU SÜNGER 2Lİ,973,ADET,"9,95"
8681221148140,ALPMİRA LOLİPOP MARSMALOW,48,ADET,"9,95"
8691395001165,KINIK BURSA GAZOZ 200ML,0,ADET,"9,95"
TR231,TR231,"-191,826",KG,"9,95"
4000177173121,CAPRİSUN SÜPER KİDS 200ML,0,ADET,"10,00"
8699182302525,E.PUL DEMLİK İÇİ SÜZGEÇ,0,ADET,"10,00"
6955652130299,TIRNAK MAKASI,25,ADET,"10,00"
90049,MANDALİNA İZMİR KG,"-276,575",KG,"10,00"
4032900005447,IHLAMUR 100GR,0,ADET,"10,00"
8690767710025,SÜTAŞ TATLIM ÇİKOLATALI 65GR,9,ADET,"10,00"
4100000066214,D.MUM ŞAMDAN 2Lİ,0,ADET,"10,00"
8680990015790,Ö.LEVA MANDAL BAMBU 20Lİ,0,ADET,"10,00"
8697107000242,HAS ÇAMAŞIR İPİ ÇELİK 10MT,0,ADET,"10,00"
8690504069409,ÜLKER KATKAT TAT ÇİLEKLİ 28GR,146,ADET,"10,00"
8690637991134,A.MAX BUZ PARMAK 65ML,0,ADET,"10,00"
8690524055031,FALIM 5 Lİ SADE,2.054,ADET,"10,00"
8690524155335,FALIM 5 Lİ IŞIL,1.312,ADET,"10,00"
8690524055635,FALIM 5 Lİ MEYVE,1.855,ADET,"10,00"
8690637716058,A.MAX BUZ PARMAK LİMON 60ML,31,ADET,"10,00"
8683130022665,A.BUZZY ÇİLEK VANİLYA 67ML,0,ADET,"10,00"
8690526001043,ETİ PORTAKALLI BİSKÜVİ 75GR,0,ADET,"10,00"
8692971423371,İÇİM AYRAN 170ML,403,ADET,"10,00"
8690524055536,FALIM 5 Lİ ÇİLEK,756,ADET,"10,00"
5,LOLİPOP ŞEKER,7.080,ADET,"10,00"
8681917082734,KULAK PAMUGU STEPY 100ADET,0,ADET,"10,00"
8690524000246,FALIM 5 Lİ ORMAN MEYVELİ,611,ADET,"10,00"
6955652130268,İMA TIRNAK MAKASI KÜÇÜK,0,ADET,"10,00"
8697107000013,İPSAN ÇAMAŞIR İPİ 3MM 8MT,304,ADET,"10,00"
7622210885678,FALIM ÇİLEK 5Lİ,0,ADET,"10,00"
8690524055130,FALIM 5 Lİ NANE,900,ADET,"10,00"
8699421200605,A.MYDEN MAŞRAPA,0,ADET,"10,00"
8690787261101,TADIM SİYAH ÇEKİRDEK BT 50GR,0,ADET,"10,00"
8699044598868,D.ZEON OYUNCAK,0,ADET,"10,00"
8681190403574,TIRNAK MAKASI KÜÇÜK,0,ADET,"10,00"
8681190403578,TIRNAK MAKASI KÜÇÜK,0,ADET,"10,00"
8690632017914,NESTLE BEYAZ GOFRET 27GR,25,ADET,"10,00"
8690000016105,K.MİNİ ÇİÇEKLİ NAR,0,ADET,"10,00"
8690504114925,ÜLKER PİKO PORTAKALLI 18GR,94,ADET,"10,00"
8690504079323,ÜLKER DANKEK PÖTİ MEYVELİ 35GR,327,ADET,"10,00"
8690504079279,ÜLKER DANKEK PÖTİ KAKAOLU 35GR,383,ADET,"10,00"
8690637944109,A.CORNETTO UNİCORNETTO 135ML,0,ADET,"10,00"
8691241002148,YUVA KURU MAYA INSTANT 3*11GR,26,ADET,"10,00"
8690504069003,ÜLKER KATKAT TAT KAKAOLU 25GR,179,ADET,"10,00"
8692536900040,BACASİL,0,ADET,"10,00"
8691707097015,"ŞÖLEN NİRVANA BİTTER 27,5GR",0,ADET,"10,00"
8691707015262,"ŞÖLEN NİRVANA HİN.CEV.22,5GR",0,ADET,"10,00"
8690787251102,TADIM SİYAH ÇEKİRDEK 50GR,0,ADET,"10,00"
8697425883114,D.FLORA MANGAL YELPAZESİ,26,ADET,"10,00"
8683628393178,ELİ ELDİVEN XL,0,ADET,"10,00"
8697530914666,GAZETE 10 TL,0,ADET,"10,00"
